Date,competition,team1,team1_goals,team1_points,team2,team2_goals,team2_points,team1_score,team2_score,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,Season_Year
6/2/19,Ulster GAA Football Senior Championship,Cavan,0,17,Armagh,1,14,17,17,1492.096958,1581.627107,37,63,1492.096958,1581.627107,2019
6/8/19,GAA Football All-Ireland Senior Championship,Offaly,1,21,London,1,11,24,14,1427.5884,1343.498705,62,38,1445.201256,1325.885849,2019
6/8/19,GAA Football All-Ireland Senior Championship,Leitrim,0,15,Wicklow,0,13,15,13,1504.785315,1379.304843,67,33,1511.580085,1372.510073,2019
6/8/19,GAA Football All-Ireland Senior Championship,Wexford,0,10,Derry,4,16,10,28,1370.281626,1537.486343,28,72,1355.155756,1552.612213,2019
6/8/19,GAA Football All-Ireland Senior Championship,Louth,1,11,Antrim,2,16,14,22,1464.852144,1469.135682,49,51,1443.192953,1490.794874,2019
6/8/19,Ulster GAA Football Senior Championship,Tyrone,0,15,Donegal,1,16,15,19,1674.413867,1602.30945,60,40,1655.641762,1621.081555,2019
6/9/19,GAA Football All-Ireland Senior Championship,Monaghan,1,10,Fermanagh,1,6,13,9,1547.487411,1492.46355,58,42,1560.722967,1479.227994,2019
6/9/19,GAA Football All-Ireland Senior Championship,Down,1,13,Tipperary,1,10,16,13,1499.932763,1431.660502,60,40,1510.769816,1420.823448,2019
6/9/19,GAA Football All-Ireland Senior Championship,Westmeath,1,22,Waterford,0,7,25,7,1545.382647,1403.063567,69,31,1562.303405,1386.14281,2019
6/9/19,GAA Football All-Ireland Senior Championship,Carlow,0,7,Longford,2,11,7,17,1483.158868,1475.231873,51,49,1458.720967,1499.669774,2019
6/9/19,Leinster GAA Football Senior Championship,Meath,3,13,Laois,0,11,22,11,1605.097769,1570.350368,55,45,1627.122049,1548.326087,2019
6/9/19,Leinster GAA Football Senior Championship,Dublin,0,26,Kildare,0,11,26,11,1722.195355,1531.807702,75,25,1734.979557,1519.023501,2019
6/9/19,Ulster GAA Football Senior Championship,Armagh,0,17,Cavan,0,23,17,23,1581.627107,1492.096958,63,37,1558.214526,1515.509539,2019
6/16/19,Connacht GAA Football Senior Championship,Galway,0,12,Roscommon,1,13,12,16,1603.613467,1477.843188,67,33,1583.10712,1498.349536,2019
6/22/19,GAA Football All-Ireland Senior Championship,Antrim,0,14,Kildare,1,25,14,28,1490.794874,1519.023501,46,54,1466.225054,1543.59332,2019
6/22/19,GAA Football All-Ireland Senior Championship,Longford,1,14,Tyrone,2,15,17,21,1499.669774,1655.641762,29,71,1490.968255,1664.343281,2019
6/22/19,GAA Football All-Ireland Senior Championship,Derry,0,12,Laois,1,13,12,16,1552.612213,1548.326087,51,49,1536.350977,1564.587323,2019
6/22/19,GAA Football All-Ireland Senior Championship,Leitrim,0,17,Clare,3,17,17,26,1511.580085,1461.120516,57,43,1485.824149,1486.876452,2019
6/22/19,GAA Football All-Ireland Senior Championship,Westmeath,2,13,Limerick,1,10,19,13,1562.303405,1401.409415,72,28,1572.592064,1391.120756,2019
6/22/19,GAA Football All-Ireland Senior Championship,Monaghan,1,12,Armagh,2,17,15,23,1560.722967,1558.214526,50,50,1538.617292,1580.320201,2019
6/22/19,GAA Football All-Ireland Senior Championship,Down,1,11,Mayo,1,16,14,19,1510.769816,1611.558196,36,64,1498.472305,1623.855708,2019
6/22/19,Munster GAA Football Senior Championship,Cork,3,10,Kerry,1,19,19,22,1452.014825,1629.187679,27,73,1445.213812,1635.988692,2019
6/23/19,GAA Football All-Ireland Senior Championship,Offaly,3,17,Sligo,0,15,26,15,1445.201256,1357.696497,62,38,1463.20483,1339.692923,2019
6/23/19,Leinster GAA Football Senior Championship,Dublin,1,17,Meath,0,4,20,4,1734.979557,1627.122049,65,35,1753.862594,1608.239012,2019
6/23/19,Ulster GAA Football Senior Championship,Cavan,2,16,Donegal,1,24,22,27,1515.509539,1621.081555,35,65,1503.453342,1633.137752,2019
6/29/19,GAA Football All-Ireland Senior Championship,Kildare,1,15,Tyrone,2,22,18,28,1543.59332,1664.343281,33,67,1528.458759,1679.477842,2019
6/29/19,GAA Football All-Ireland Senior Championship,Westmeath,0,15,Clare,1,13,15,16,1572.592064,1486.876452,62,38,1564.307195,1495.16132,2019
6/29/19,GAA Football All-Ireland Senior Championship,Laois,0,20,Offaly,0,15,20,15,1564.587323,1463.20483,64,36,1576.854716,1450.937437,2019
6/29/19,GAA Football All-Ireland Senior Championship,Mayo,2,13,Armagh,1,15,19,18,1623.855708,1580.320201,56,44,1629.805409,1574.370499,2019
7/6/19,GAA Football All-Ireland Senior Championship,Cavan,0,7,Tyrone,1,20,7,23,1503.453342,1679.477842,27,73,1489.479514,1693.45167,2019
7/6/19,GAA Football All-Ireland Senior Championship,Cork,4,20,Laois,1,15,32,18,1445.213812,1576.854716,32,68,1480.008563,1542.059965,2019
7/6/19,GAA Football All-Ireland Senior Championship,Galway,1,13,Mayo,2,13,16,19,1583.10712,1629.805409,43,57,1571.345981,1641.566548,2019
7/7/19,GAA Football All-Ireland Senior Championship,Meath,2,16,Clare,1,18,22,21,1608.239012,1495.16132,66,34,1612.758655,1490.641678,2019
7/13/19,GAA Football All-Ireland Senior Championship,Roscommon,0,13,Tyrone,0,17,13,17,1498.349536,1693.45167,25,75,1491.092772,1700.708434,2019
7/13/19,GAA Football All-Ireland Senior Championship,Dublin,5,18,Cork,1,17,33,20,1753.862594,1480.008563,83,17,1761.903201,1471.967956,2019
7/14/19,GAA Football All-Ireland Senior Championship,Donegal,2,19,Meath,1,13,25,16,1633.137752,1612.758655,53,47,1654.615597,1591.28081,2019
7/14/19,GAA Football All-Ireland Senior Championship,Kerry,1,22,Mayo,0,15,25,15,1635.988692,1641.566548,49,51,1660.290963,1617.264277,2019
7/20/19,GAA Football All-Ireland Senior Championship,Cork,2,12,Tyrone,2,15,18,21,1471.967956,1700.708434,21,79,1466.659679,1706.016711,2019
7/20/19,GAA Football All-Ireland Senior Championship,Dublin,2,26,Roscommon,0,14,32,14,1761.903201,1491.092772,83,17,1771.016452,1481.979521,2019
7/21/19,GAA Football All-Ireland Senior Championship,Mayo,2,17,Meath,0,14,23,14,1617.264277,1591.28081,54,46,1638.322597,1570.222489,2019
7/21/19,GAA Football All-Ireland Senior Championship,Kerry,1,20,Donegal,1,20,23,23,1660.290963,1654.615597,51,49,1660.290963,1654.615597,2019
8/3/19,GAA Football All-Ireland Senior Championship,Mayo,1,14,Donegal,1,10,17,13,1638.322597,1654.615597,48,52,1655.047308,1637.890886,2019
8/3/19,GAA Football All-Ireland Senior Championship,Meath,1,13,Kerry,2,18,16,24,1570.222489,1660.290963,37,63,1554.467053,1676.046399,2019
8/4/19,GAA Football All-Ireland Senior Championship,Cork,3,9,Roscommon,4,9,18,21,1466.659679,1481.979521,48,52,1453.499256,1495.139944,2019
8/4/19,GAA Football All-Ireland Senior Championship,Tyrone,0,13,Dublin,1,16,13,19,1706.016711,1771.016452,41,59,1690.611371,1786.421792,2019
8/10/19,GAA Football All-Ireland Senior Championship,Dublin,3,14,Mayo,1,10,23,13,1786.421792,1655.047308,68,32,1800.879118,1640.589982,2019
8/11/19,GAA Football All-Ireland Senior Championship,Kerry,1,18,Tyrone,1,18,21,21,1676.046399,1690.611371,48,52,1676.046399,1690.611371,2019
9/1/19,GAA Football All-Ireland Senior Championship,Dublin,1,16,Kerry,1,16,19,19,1800.879118,1676.046399,67,33,1800.879118,1676.046399,2019
9/14/19,GAA Football All-Ireland Senior Championship,Dublin,1,18,Kerry,0,15,21,15,1800.879118,1676.046399,67,33,1812.947901,1663.977616,2019
1/25/20,Allianz Football League Roinn 1,Donegal,0,19,Mayo,2,13,19,19,1593.593924,1595.393321,50,50,1593.593924,1595.393321,2020
1/25/20,Allianz Football League Roinn 1,Dublin,1,19,Kerry,1,19,22,22,1710.298601,1610.985077,64,36,1710.298601,1610.985077,2020
1/25/20,Allianz Football League Roinn 2,Armagh,2,18,Cavan,1,8,24,11,1551.246999,1494.65301,58,42,1572.821425,1473.078584,2020
1/25/20,Allianz Football League Roinn 3,Derry,2,11,Leitrim,1,14,17,17,1525.900651,1492.2161,55,45,1525.900651,1492.2161,2020
1/25/20,Allianz Football League Roinn 3,Cork,0,20,Offaly,0,13,20,13,1470.666171,1468.958291,50,50,1491.342317,1448.282145,2020
1/25/20,Allianz Football League Roinn 4,Waterford,0,10,Limerick,1,10,10,13,1425.761873,1429.080504,50,50,1412.052022,1442.790355,2020
1/25/20,Allianz Football League Roinn 4,Carlow,0,11,Wicklow,0,9,11,9,1474.147312,1416.673382,58,42,1483.098623,1407.72207,2020
1/26/20,Allianz Football League Roinn 1,Tyrone,1,14,Meath,1,9,17,12,1628.740914,1537.978036,63,37,1641.55286,1525.16609,2020
1/26/20,Allianz Football League Roinn 1,Galway,1,14,Monaghan,0,16,17,16,1549.230654,1527.411528,53,47,1555.663597,1520.978585,2020
1/26/20,Allianz Football League Roinn 2,Westmeath,2,9,Clare,1,11,15,14,1544.53813,1495.427785,57,43,1550.366206,1489.599709,2020
1/26/20,Allianz Football League Roinn 2,Roscommon,2,14,Laois,2,14,20,20,1498.426629,1529.706643,46,54,1498.426629,1529.706643,2020
1/26/20,Allianz Football League Roinn 2,Kildare,2,12,Fermanagh,0,14,18,14,1520.639173,1487.818663,55,45,1535.003411,1473.454425,2020
1/26/20,Allianz Football League Roinn 3,Longford,0,16,Louth,1,10,16,13,1495.645503,1463.795302,55,45,1508.061398,1451.379407,2020
1/26/20,Allianz Football League Roinn 3,Tipperary,0,10,Down,0,10,10,10,1448.882299,1500.648204,43,57,1448.882299,1500.648204,2020
1/26/20,Allianz Football League Roinn 4,Antrim,3,10,Wexford,0,13,19,13,1479.150036,1405.103837,60,40,1494.023056,1390.230818,2020
1/26/20,Allianz Football League Roinn 4,London,0,11,Sligo,5,9,11,24,1385.590566,1394.795282,49,51,1360.006047,1420.379801,2020
2/1/20,Allianz Football League Roinn 1,Mayo,0,8,Dublin,1,11,8,14,1595.393321,1710.298601,34,66,1582.802612,1722.88931,2020
2/1/20,Allianz Football League Roinn 1,Kerry,1,15,Galway,2,11,18,17,1610.985077,1555.663597,58,42,1616.67892,1549.969754,2020
2/1/20,Allianz Football League Roinn 2,Laois,0,16,Armagh,0,10,16,10,1529.706643,1572.821425,44,56,1551.14799,1551.380079,2020
2/1/20,Allianz Football League Roinn 2,Cavan,1,17,Westmeath,1,13,20,16,1473.078584,1550.366206,39,61,1492.029514,1531.415275,2020
2/1/20,Allianz Football League Roinn 3,Down,0,14,Derry,0,12,14,12,1500.648204,1525.900651,46,54,1512.297704,1514.251151,2020
2/1/20,Allianz Football League Roinn 4,Wexford,2,10,Carlow,1,6,16,9,1390.230818,1483.098623,37,63,1415.392634,1457.936807,2020
2/2/20,Allianz Football League Roinn 1,Monaghan,1,12,Tyrone,0,11,15,11,1520.978585,1641.55286,33,67,1541.329098,1621.202347,2020
2/2/20,Allianz Football League Roinn 1,Meath,0,7,Donegal,3,8,7,17,1525.16609,1593.593924,40,60,1506.432373,1612.32764,2020
2/2/20,Allianz Football League Roinn 2,Clare,0,11,Kildare,0,10,11,10,1489.599709,1535.003411,44,56,1497.273508,1527.329612,2020
2/2/20,Allianz Football League Roinn 2,Fermanagh,0,13,Roscommon,0,12,13,12,1473.454425,1498.426629,46,54,1480.799867,1491.081187,2020
2/2/20,Allianz Football League Roinn 3,Leitrim,0,9,Cork,1,15,9,18,1492.2161,1491.342317,50,50,1469.141505,1514.416912,2020
2/2/20,Allianz Football League Roinn 3,Louth,1,7,Tipperary,0,11,10,11,1451.379407,1448.882299,50,50,1444.406033,1455.855673,2020
2/2/20,Allianz Football League Roinn 3,Offaly,0,10,Longford,0,10,10,10,1448.282145,1508.061398,41,59,1448.282145,1508.061398,2020
2/2/20,Allianz Football League Roinn 4,Limerick,0,8,London,0,7,8,7,1442.790355,1360.006047,62,38,1447.908229,1354.888174,2020
2/2/20,Allianz Football League Roinn 4,Sligo,0,15,Antrim,0,14,15,14,1420.379801,1494.023056,40,60,1428.487471,1485.915385,2020
2/2/20,Allianz Football League Roinn 4,Wicklow,2,11,Waterford,1,6,17,9,1407.72207,1412.052022,49,51,1429.924436,1389.849657,2020
2/8/20,Allianz Football League Roinn 1,Dublin,1,15,Monaghan,1,15,18,18,1722.88931,1541.329098,74,26,1722.88931,1541.329098,2020
2/8/20,Allianz Football League Roinn 2,Armagh,0,16,Kildare,0,10,16,10,1551.380079,1527.329612,53,47,1569.29843,1509.41126,2020
2/8/20,Allianz Football League Roinn 4,Waterford,0,8,Wexford,2,3,8,9,1389.849657,1415.392634,46,54,1383.500577,1421.741715,2020
2/9/20,Allianz Football League Roinn 1,Meath,2,5,Mayo,1,9,11,12,1506.432373,1582.802612,39,61,1501.18268,1588.052306,2020
2/9/20,Allianz Football League Roinn 1,Donegal,2,7,Galway,2,8,13,14,1612.32764,1549.969754,59,41,1604.390274,1557.90712,2020
2/9/20,Allianz Football League Roinn 1,Tyrone,0,14,Kerry,0,13,14,13,1621.202347,1616.67892,51,49,1628.029542,1609.851725,2020
2/9/20,Allianz Football League Roinn 2,Roscommon,1,8,Clare,4,0,11,12,1491.081187,1497.273508,49,51,1484.29235,1504.062346,2020
2/9/20,Allianz Football League Roinn 2,Westmeath,0,10,Fermanagh,0,8,10,8,1531.415275,1480.799867,57,43,1540.600804,1471.614338,2020
2/9/20,Allianz Football League Roinn 3,Derry,0,10,Tipperary,0,5,10,5,1514.251151,1455.855673,58,42,1528.799122,1441.307702,2020
2/9/20,Allianz Football League Roinn 3,Cork,0,16,Down,1,8,16,11,1514.416912,1512.297704,50,50,1532.208081,1494.506535,2020
2/9/20,Allianz Football League Roinn 3,Longford,2,14,Leitrim,1,9,20,12,1508.061398,1469.141505,56,44,1527.243205,1449.959698,2020
2/9/20,Allianz Football League Roinn 4,Carlow,0,9,Limerick,1,7,9,10,1457.936807,1447.908229,51,49,1450.837677,1455.007358,2020
2/9/20,Allianz Football League Roinn 4,London,0,10,Antrim,0,14,10,14,1354.888174,1485.915385,32,68,1345.16994,1495.633619,2020
2/16/20,Allianz Football League Roinn 2,Laois,1,6,Cavan,3,10,9,19,1551.14799,1492.029514,58,42,1523.861042,1519.316462,2020
2/16/20,Allianz Football League Roinn 3,Louth,2,10,Offaly,2,13,16,19,1444.406033,1448.282145,49,51,1430.721852,1461.966325,2020
2/16/20,Allianz Football League Roinn 4,Wicklow,1,15,Sligo,1,10,18,13,1429.924436,1428.487471,50,50,1447.756278,1410.655629,2020
2/22/20,Allianz Football League Roinn 1,Dublin,1,15,Donegal,1,14,18,17,1722.88931,1604.390274,66,34,1727.30636,1599.973224,2020
2/22/20,Allianz Football League Roinn 2,Fermanagh,1,11,Cavan,2,11,14,17,1471.614338,1519.316462,43,57,1459.896941,1531.033859,2020
2/22/20,Allianz Football League Roinn 3,Tipperary,0,21,Cork,3,13,21,22,1441.307702,1532.208081,37,63,1436.354125,1537.161658,2020
2/22/20,Allianz Football League Roinn 3,Down,2,13,Longford,1,14,19,17,1494.506535,1527.243205,45,55,1506.348546,1515.401194,2020
2/22/20,Allianz Football League Roinn 4,Sligo,0,16,Waterford,2,12,16,18,1410.655629,1383.500577,54,46,1398.956989,1395.199216,2020
2/23/20,Allianz Football League Roinn 1,Kerry,1,19,Meath,2,13,22,19,1609.851725,1501.18268,65,35,1619.059923,1491.974482,2020
2/23/20,Allianz Football League Roinn 1,Galway,2,25,Tyrone,0,12,31,12,1557.90712,1628.029542,40,60,1592.720276,1593.216386,2020
2/23/20,Allianz Football League Roinn 1,Monaghan,2,16,Mayo,0,13,22,13,1541.329098,1588.052306,43,57,1566.890078,1562.491326,2020
2/23/20,Allianz Football League Roinn 2,Westmeath,3,12,Armagh,2,15,21,21,1540.600804,1569.29843,46,54,1540.600804,1569.29843,2020
2/23/20,Allianz Football League Roinn 2,Clare,1,11,Laois,1,12,14,15,1504.062346,1523.861042,47,53,1497.583742,1530.339646,2020
2/23/20,Allianz Football League Roinn 2,Kildare,0,13,Roscommon,2,11,13,17,1509.41126,1484.29235,54,46,1492.350111,1501.353499,2020
2/23/20,Allianz Football League Roinn 3,Derry,2,10,Louth,1,9,16,12,1528.799122,1430.721852,64,36,1539.969218,1419.551756,2020
2/23/20,Allianz Football League Roinn 3,Leitrim,0,14,Offaly,2,16,14,22,1449.959698,1461.966325,48,52,1428.861608,1483.064415,2020
2/23/20,Allianz Football League Roinn 4,Wexford,4,15,London,1,9,27,12,1421.741715,1345.16994,61,39,1442.723818,1324.187837,2020
2/23/20,Allianz Football League Roinn 4,Limerick,5,10,Wicklow,1,14,25,17,1455.007358,1447.756278,51,49,1476.450428,1426.313208,2020
2/23/20,Allianz Football League Roinn 4,Antrim,0,11,Carlow,1,8,11,11,1495.633619,1450.837677,56,44,1495.633619,1450.837677,2020
2/29/20,Allianz Football League Roinn 1,Tyrone,1,10,Dublin,1,7,13,10,1593.216386,1727.30636,32,68,1611.089537,1709.43321,2020
2/29/20,Allianz Football League Roinn 4,London,2,10,Wicklow,5,9,16,24,1324.187837,1426.313208,36,64,1309.190512,1441.310533,2020
2/29/20,Allianz Football League Roinn 4,Wexford,1,9,Sligo,2,7,12,13,1442.723818,1398.956989,56,44,1435.075918,1406.604889,2020
3/1/20,Allianz Football League Roinn 1,Mayo,1,13,Kerry,1,14,16,17,1562.491326,1619.059923,42,58,1556.824268,1624.726981,2020
3/1/20,Allianz Football League Roinn 1,Donegal,2,12,Monaghan,0,8,18,8,1599.973224,1566.890078,55,45,1621.354231,1545.509071,2020
3/1/20,Allianz Football League Roinn 1,Meath,1,12,Galway,1,14,15,17,1491.974482,1592.720276,36,64,1484.432972,1600.261785,2020
3/1/20,Allianz Football League Roinn 2,Laois,0,10,Kildare,0,15,10,15,1530.339646,1492.350111,55,45,1510.807937,1511.88182,2020
3/1/20,Allianz Football League Roinn 2,Roscommon,1,16,Westmeath,0,12,19,12,1501.353499,1540.600804,44,56,1524.081509,1517.872794,2020
3/1/20,Allianz Football League Roinn 2,Cavan,0,15,Clare,1,14,15,17,1531.033859,1497.583742,55,45,1519.17361,1509.443991,2020
3/1/20,Allianz Football League Roinn 3,Louth,1,12,Leitrim,3,14,15,23,1419.551756,1428.861608,49,51,1398.258245,1450.15512,2020
3/1/20,Allianz Football League Roinn 3,Cork,3,13,Derry,3,11,22,20,1537.161658,1539.969218,50,50,1548.222441,1528.908436,2020
3/1/20,Allianz Football League Roinn 3,Longford,0,9,Down,0,17,9,17,1515.401194,1506.348546,51,49,1492.948964,1528.800775,2020
3/1/20,Allianz Football League Roinn 4,Antrim,2,21,Limerick,1,12,27,15,1495.633619,1476.450428,53,47,1519.658856,1452.425191,2020
3/1/20,Allianz Football League Roinn 4,Waterford,2,14,Carlow,2,14,20,20,1395.199216,1450.837677,42,58,1395.199216,1450.837677,2020
3/7/20,Allianz Football League Roinn 2,Fermanagh,0,10,Armagh,3,14,10,23,1459.896941,1569.29843,35,65,1442.421166,1586.774206,2020
10/17/20,Allianz Football League Roinn 1,Monaghan,0,14,Kerry,0,17,14,17,1545.509071,1624.726981,39,61,1535.127156,1635.108896,2020
10/17/20,Allianz Football League Roinn 1,Dublin,1,20,Meath,0,19,23,19,1709.43321,1484.432972,79,21,1715.710889,1478.155294,2020
10/17/20,Allianz Football League Roinn 2,Westmeath,1,18,Laois,0,13,21,13,1517.872794,1510.807937,51,49,1539.329408,1489.351323,2020
10/17/20,Allianz Football League Roinn 2,Armagh,0,15,Roscommon,3,10,15,19,1586.774206,1524.081509,59,41,1568.332338,1542.523377,2020
10/17/20,Allianz Football League Roinn 3,Down,0,0,Leitrim,0,0,0,0,1528.800775,1450.15512,61,39,1528.800775,1450.15512,2020
10/17/20,Allianz Football League Roinn 3,Cork,5,19,Louth,0,16,34,16,1548.222441,1398.258245,70,30,1564.577422,1381.903263,2020
10/17/20,Allianz Football League Roinn 3,Derry,2,14,Longford,0,12,20,12,1528.908436,1492.948964,55,45,1548.297725,1473.559675,2020
10/17/20,Allianz Football League Roinn 4,Wicklow,7,11,Antrim,0,7,32,7,1441.310533,1519.658856,39,61,1479.747739,1481.221651,2020
10/17/20,Allianz Football League Roinn 4,Carlow,2,17,Sligo,2,15,23,21,1450.837677,1406.604889,56,44,1460.243529,1397.199038,2020
10/18/20,Allianz Football League Roinn 1,Galway,0,17,Mayo,23,3,17,72,1600.261785,1556.824268,56,44,1555.878029,1601.208024,2020
10/18/20,Allianz Football League Roinn 1,Donegal,2,17,Tyrone,2,13,23,19,1621.354231,1611.089537,51,49,1636.900717,1595.543051,2020
10/18/20,Allianz Football League Roinn 2,Clare,1,11,Fermanagh,1,9,14,12,1509.443991,1442.421166,60,40,1518.073809,1433.791348,2020
10/18/20,Allianz Football League Roinn 2,Kildare,1,21,Cavan,0,20,24,20,1511.88182,1519.17361,49,51,1528.259646,1502.795784,2020
10/18/20,Allianz Football League Roinn 3,Tipperary,1,16,Offaly,0,16,19,16,1436.354125,1483.064415,43,57,1451.742961,1467.675579,2020
10/18/20,Allianz Football League Roinn 4,Waterford,0,0,London,0,0,0,0,1395.199216,1309.190512,62,38,1395.199216,1309.190512,2020
10/18/20,Allianz Football League Roinn 4,London,0,0,Carlow,0,0,0,0,1309.190512,1460.243529,30,70,1309.190512,1460.243529,2020
10/18/20,Allianz Football League Roinn 4,Limerick,1,10,Wexford,1,13,13,16,1452.425191,1435.075918,52,48,1437.984453,1449.516656,2020
10/24/20,Allianz Football League Roinn 1,Kerry,2,18,Donegal,0,10,24,10,1635.108896,1636.900717,50,50,1662.306906,1609.702706,2020
10/24/20,Allianz Football League Roinn 2,Kildare,0,16,Westmeath,0,11,16,11,1528.259646,1539.329408,48,52,1546.655364,1520.93369,2020
10/24/20,Allianz Football League Roinn 2,Cavan,0,13,Roscommon,1,12,13,15,1502.795784,1542.523377,44,56,1493.233108,1552.086053,2020
10/24/20,Allianz Football League Roinn 2,Clare,1,13,Armagh,1,18,16,21,1518.073809,1568.332338,43,57,1503.072861,1583.333286,2020
10/24/20,Allianz Football League Roinn 2,Fermanagh,1,11,Laois,3,12,14,21,1433.791348,1489.351323,42,58,1416.7252,1506.417472,2020
10/24/20,Allianz Football League Roinn 4,Antrim,2,14,Waterford,0,13,20,13,1481.221651,1395.199216,62,38,1496.377599,1380.043268,2020
10/24/20,Allianz Football League Roinn 4,Sligo,1,14,Limerick,1,16,17,19,1397.199038,1437.984453,44,56,1387.673279,1447.510211,2020
10/24/20,Allianz Football League Roinn 4,Wexford,0,10,Wicklow,0,13,10,13,1449.516656,1479.747739,46,54,1437.028525,1492.23587,2020
10/25/20,Allianz Football League Roinn 1,Galway,0,15,Dublin,2,15,15,21,1555.878029,1715.710889,28,72,1545.539647,1726.049271,2020
10/25/20,Allianz Football League Roinn 1,Monaghan,2,14,Meath,1,17,20,20,1535.127156,1478.155294,58,42,1535.127156,1478.155294,2020
10/25/20,Allianz Football League Roinn 1,Mayo,1,19,Tyrone,3,14,22,23,1601.208024,1595.543051,51,49,1594.181637,1602.569438,2020
10/25/20,Allianz Football League Roinn 3,Longford,0,0,Cork,0,0,0,0,1473.559675,1564.577422,37,63,1473.559675,1564.577422,2020
10/25/20,Allianz Football League Roinn 3,Offaly,1,10,Derry,1,12,13,15,1467.675579,1548.297725,39,61,1459.493817,1556.479487,2020
10/25/20,Allianz Football League Roinn 3,Leitrim,0,15,Tipperary,2,11,15,17,1450.15512,1451.742961,50,50,1439.227092,1462.670988,2020
10/25/20,Allianz Football League Roinn 3,Louth,3,14,Down,0,16,23,16,1381.903263,1528.800775,30,70,1409.179426,1501.524612,2020
10/31/20,Munster GAA Football Senior Championship,Wexford,0,9,Limerick,2,14,9,20,1437.028525,1447.510211,48,52,1413.043171,1471.495565,2020
10/31/20,Ulster GAA Football Senior Championship,Monaghan,1,17,Cavan,2,15,20,21,1535.127156,1493.233108,56,44,1527.508981,1500.851283,2020
11/1/20,Connacht GAA Football Senior Championship,Leitrim,0,10,Mayo,2,15,10,21,1439.227092,1594.181637,29,71,1425.730496,1607.678232,2020
11/1/20,Leinster GAA Football Senior Championship,Louth,1,7,Longford,1,9,10,12,1409.179426,1473.559675,41,59,1400.46119,1482.277912,2020
11/1/20,Leinster GAA Football Senior Championship,Wexford,0,11,Wicklow,2,9,11,15,1413.043171,1492.23587,39,61,1400.988938,1504.290104,2020
11/1/20,Leinster GAA Football Senior Championship,Offaly,3,14,Carlow,0,20,23,20,1459.493817,1460.243529,50,50,1473.381942,1446.355404,2020
11/1/20,Munster GAA Football Senior Championship,Tipperary,2,11,Clare,1,11,17,14,1462.670988,1503.072861,44,56,1477.859835,1487.884014,2020
11/1/20,Ulster GAA Football Senior Championship,Donegal,1,13,Tyrone,1,11,16,14,1609.702706,1602.569438,51,49,1620.428525,1591.843619,2020
11/1/20,Ulster GAA Football Senior Championship,Derry,0,15,Armagh,0,17,15,17,1556.479487,1583.333286,46,54,1546.463074,1593.349699,2020
11/7/20,Connacht GAA Football Senior Championship,Galway,0,0,Sligo,0,0,0,0,1545.539647,1387.673279,71,29,1545.539647,1387.673279,2020
11/7/20,Leinster GAA Football Senior Championship,Westmeath,0,11,Dublin,0,22,11,22,1520.93369,1726.049271,23,77,1510.25433,1736.72863,2020
11/7/20,Munster GAA Football Senior Championship,Limerick,2,11,Tipperary,1,15,17,18,1471.495565,1477.859835,49,51,1464.710676,1484.644723,2020
11/7/20,Ulster GAA Football Senior Championship,Cavan,0,13,Antrim,0,9,13,9,1500.851283,1496.377599,51,49,1516.706197,1480.522685,2020
11/8/20,Connacht GAA Football Senior Championship,Roscommon,0,13,Mayo,1,16,13,19,1552.086053,1607.678232,42,58,1536.11775,1623.646535,2020
11/8/20,Leinster GAA Football Senior Championship,Longford,1,14,Laois,1,16,17,19,1482.277912,1506.417472,47,53,1472.164837,1516.530547,2020
11/8/20,Leinster GAA Football Senior Championship,Wicklow,0,7,Meath,7,14,7,35,1504.290104,1478.155294,54,46,1468.513965,1513.931432,2020
11/8/20,Leinster GAA Football Senior Championship,Kildare,0,20,Offaly,0,16,20,16,1546.655364,1473.381942,60,40,1558.993966,1461.043339,2020
11/8/20,Munster GAA Football Senior Championship,Cork,1,12,Kerry,0,13,15,13,1564.577422,1662.306906,36,64,1577.979454,1648.904874,2020
11/8/20,Ulster GAA Football Senior Championship,Fermanagh,0,11,Down,1,15,11,18,1416.7252,1501.524612,38,62,1401.49475,1516.755062,2020
11/14/20,Ulster GAA Football Senior Championship,Donegal,1,22,Armagh,0,13,25,13,1620.428525,1593.349699,54,46,1643.795346,1569.982878,2020
11/15/20,Connacht GAA Football Senior Championship,Galway,0,13,Mayo,0,14,13,14,1545.539647,1623.646535,39,61,1540.325814,1628.860369,2020
11/15/20,Leinster GAA Football Senior Championship,Meath,5,9,Kildare,0,15,24,15,1513.931432,1558.993966,44,56,1539.40533,1533.520069,2020
11/15/20,Leinster GAA Football Senior Championship,Dublin,2,23,Laois,0,7,29,7,1736.72863,1516.530547,78,22,1749.251047,1504.008131,2020
11/15/20,Ulster GAA Football Senior Championship,Cavan,1,14,Down,1,13,17,16,1516.706197,1516.755062,50,50,1523.63849,1509.82277,2020
11/21/20,Leinster GAA Football Senior Championship,Dublin,3,21,Meath,0,9,30,9,1749.251047,1539.40533,77,23,1762.235111,1526.421266,2020
11/22/20,Munster GAA Football Senior Championship,Cork,0,14,Tipperary,0,17,14,17,1577.979454,1484.644723,63,37,1561.191677,1501.432501,2020
11/22/20,Ulster GAA Football Senior Championship,Cavan,1,13,Donegal,0,12,16,12,1523.63849,1643.795346,33,67,1543.976365,1623.457471,2020
12/5/20,GAA Football All-Ireland Senior Championship,Cavan,0,12,Dublin,1,24,12,27,1543.976365,1762.235111,22,78,1532.797586,1773.41389,2020
