Date,competition,home_team,home_goals,home_points,away_team,away_goals,away_points,total_home_score,total_away_score,home_prob,draw_prob,away_prob,home_elo,away_elo
7/17/21,Ulster GAA Football Senior Championship,Armagh,2,21,Monaghan,4,17,27,29,0.52284516,0.105990783,0.47715484,1613,1597
7/18/21,Leinster GAA Football Senior Championship,Kildare,2,14,Westmeath,0,18,20,18,0.576978109,0.057377049,0.423021891,1571,1517
7/18/21,Leinster GAA Football Senior Championship,Dublin,2,16,Meath,1,13,22,16,0.865274125,0,0.134725875,1899,1576
7/18/21,Ulster GAA Football Senior Championship,Tyrone,0,23,Donegal,1,14,23,17,0.488117046,0.105990783,0.511882954,1670,1678
7/25/21,Connacht GAA Football Senior Championship,Galway,2,8,Mayo,2,14,14,20,0.268581461,0.035714286,0.731418539,1580,1754
7/25/21,Munster GAA Football Senior Championship,Kerry,4,22,Cork,1,9,34,12,0.775165127,0.090909091,0.224834873,1784,1569
7/31/21,Ulster GAA Football Senior Championship,Monaghan,0,15,Tyrone,0,16,15,16,0.3912128,0.101694915,0.6087872,1607,1684
8/1/21,Leinster GAA Football Senior Championship,Dublin,0,20,Kildare,1,9,20,12,0.86574064,0,0.13425936,1902,1579
8/14/21,GAA Football All-Ireland Senior Championship,Dublin,0,14,Mayo,0,17,14,17,0.697616775,0.056603774,0.302383225,1906,1761
8/28/21,GAA Football All-Ireland Senior Championship,Kerry,0,22,Tyrone,3,14,22,23,0.649786747,0.106666667,0.350213253,1798,1690
9/11/21,GAA Football All-Ireland Senior Championship,Mayo,0,15,Tyrone,2,14,15,20,0.605852896,0.057377049,0.394147104,1776,1701
1/29/22,Allianz Football League Roinn 1,Dublin,1,13,Armagh,2,15,16,21,0.840806207,0,0.159193793,1892,1603
1/29/22,Allianz Football League Roinn 2,Derry,1,10,Down,0,6,13,6,0.637238859,0.106666667,0.362761141,1569,1471
1/29/22,Allianz Football League Roinn 3,Limerick,4,9,Longford,1,11,21,14,0.461925564,0.117647059,0.538074436,1408,1435
1/29/22,Allianz Football League Roinn 3,Fermanagh,0,8,Antrim,1,14,8,17,0.439039867,0.117647059,0.560960133,1386,1429
1/29/22,Allianz Football League Roinn 4,Carlow,1,13,London,2,11,16,17,0.746149711,0,0.253850289,1425,1238
1/30/22,Allianz Football League Roinn 1,Kildare,0,13,Kerry,1,10,13,13,0.22774307,0.035714286,0.77225693,1574,1787
1/30/22,Allianz Football League Roinn 1,Mayo,0,11,Donegal,0,11,11,11,0.635566672,0.106666667,0.364433328,1761,1664
1/30/22,Allianz Football League Roinn 1,Tyrone,0,9,Monaghan,0,9,9,9,0.661405183,0.106666667,0.338594817,1716,1600
1/30/22,Allianz Football League Roinn 2,Roscommon,1,13,Cork,0,10,16,10,0.411608966,0.101694915,0.588391034,1494,1556
1/30/22,Allianz Football League Roinn 2,Galway,1,14,Meath,0,6,17,6,0.501086902,0.105990783,0.498913098,1573,1572
1/30/22,Allianz Football League Roinn 2,Clare,1,13,Offaly,0,7,16,7,0.550723321,0.068322981,0.449276679,1495,1459
1/30/22,Allianz Football League Roinn 3,Westmeath,1,16,Wicklow,2,8,19,14,0.704275171,0.056603774,0.295724829,1509,1358
1/30/22,Allianz Football League Roinn 3,Louth,1,10,Laois,3,9,13,18,0.439962639,0.117647059,0.560037361,1396,1438
1/30/22,Allianz Football League Roinn 4,Leitrim,0,8,Cavan,0,12,8,12,0.31329859,0.122807018,0.68670141,1366,1502
1/30/22,Allianz Football League Roinn 4,Wexford,0,10,Sligo,0,12,10,12,0.544778348,0.068322981,0.455221652,1346,1315
1/30/22,Allianz Football League Roinn 4,Waterford,0,10,Tipperary,0,10,10,10,0.283159613,0.122807018,0.716840387,1276,1438
2/5/22,Allianz Football League Roinn 1,Kerry,1,15,Dublin,0,11,18,11,0.375473729,0.101694915,0.624526271,1782,1871
2/5/22,Allianz Football League Roinn 2,Down,0,9,Galway,1,12,9,15,0.320500813,0.122807018,0.679499187,1461,1591
2/5/22,Allianz Football League Roinn 2,Cork,1,13,Clare,1,13,16,16,0.543930804,0.068322981,0.456069196,1540,1510
2/5/22,Allianz Football League Roinn 3,Antrim,0,11,Limerick,2,9,11,15,0.528099843,0.068322981,0.471900157,1443,1424
2/6/22,Allianz Football League Roinn 1,Armagh,2,14,Tyrone,0,14,20,14,0.373023972,0.068493151,0.626976028,1624,1714
2/6/22,Allianz Football League Roinn 1,Monaghan,1,11,Mayo,2,10,14,16,0.289162633,0.122807018,0.710837367,1602,1759
2/6/22,Allianz Football League Roinn 1,Donegal,2,11,Kildare,1,9,17,12,0.62361507,0.057377049,0.37638493,1666,1578
2/6/22,Allianz Football League Roinn 2,Offaly,0,7,Derry,2,13,7,19,0.314880228,0.122807018,0.685119772,1445,1580
2/6/22,Allianz Football League Roinn 2,Meath,1,11,Roscommon,1,15,14,18,0.562529915,0.068322981,0.437470085,1554,1510
2/6/22,Allianz Football League Roinn 3,Longford,0,9,Louth,1,6,9,9,0.549367968,0.068322981,0.450632032,1419,1385
2/6/22,Allianz Football League Roinn 3,Laois,0,11,Westmeath,2,11,11,17,0.404294038,0.101694915,0.595705962,1449,1516
2/6/22,Allianz Football League Roinn 3,Wicklow,1,10,Fermanagh,2,7,13,13,0.46925497,0.117647059,0.53074503,1350,1372
2/6/22,Allianz Football League Roinn 4,Sligo,0,28,Carlow,0,5,28,5,0.37760008,0.101694915,0.62239992,1325,1412
2/6/22,Allianz Football League Roinn 4,London,1,12,Waterford,2,8,15,14,0.457675143,0.117647059,0.542324857,1250,1280
2/6/22,Allianz Football League Roinn 4,Tipperary,2,8,Leitrim,2,16,14,22,0.607968214,0.057377049,0.392031786,1435,1358
2/6/22,Allianz Football League Roinn 4,Cavan,0,17,Wexford,1,8,17,11,0.730507698,0,0.269492302,1509,1336
2/19/22,Allianz Football League Roinn 1,Armagh,1,7,Monaghan,0,10,10,10,0.562544959,0.068322981,0.437455041,1641,1597
2/19/22,Allianz Football League Roinn 1,Dublin,0,12,Mayo,2,11,12,17,0.624647259,0.057377049,0.375352741,1853,1764
2/19/22,Allianz Football League Roinn 3,Antrim,2,10,Wicklow,1,7,16,10,0.61358895,0.057377049,0.38641105,1431,1351
2/19/22,Allianz Football League Roinn 3,Carlow,2,12,Waterford,2,8,18,14,0.644960382,0.106666667,0.355039618,1374,1271
2/20/22,Allianz Football League Roinn 1,Kerry,1,13,Donegal,0,7,16,7,0.672442241,0.106666667,0.327557759,1801,1676
2/20/22,Allianz Football League Roinn 1,Tyrone,2,7,Kildare,0,12,13,12,0.676259778,0.056603774,0.323740222,1697,1569
2/20/22,Allianz Football League Roinn 2,Derry,1,13,Cork,0,7,16,7,0.574790251,0.068322981,0.425209749,1592,1539
2/20/22,Allianz Football League Roinn 2,Roscommon,0,9,Clare,0,9,9,9,0.518103381,0.105990783,0.481896619,1523,1510
2/20/22,Allianz Football League Roinn 2,Meath,2,6,Down,2,6,12,12,0.624790759,0.057377049,0.375209241,1541,1452
2/20/22,Allianz Football League Roinn 3,Limerick,1,12,Louth,1,14,15,17,0.572199478,0.068322981,0.427800522,1436,1385
2/20/22,Allianz Football League Roinn 4,Leitrim,0,9,London,2,5,9,11,0.663234465,0.106666667,0.336765535,1377,1259
2/26/22,Allianz Football League Roinn 1,Donegal,2,10,Tyrone,0,12,16,12,0.445890781,0.117647059,0.554109219,1665,1703
2/26/22,Allianz Football League Roinn 2,Offaly,1,10,Meath,1,10,13,13,0.35139344,0.068493151,0.64860656,1432,1539
2/26/22,Allianz Football League Roinn 2,Down,0,10,Roscommon,1,18,10,21,0.402486602,0.101694915,0.597513398,1454,1523
2/26/22,Allianz Football League Roinn 2,Cork,2,17,Galway,3,22,23,31,0.394538626,0.101694915,0.605461374,1525,1600
2/26/22,Allianz Football League Roinn 3,Wicklow,1,9,Limerick,1,13,12,16,0.380548753,0.101694915,0.619451247,1340,1425
2/26/22,Allianz Football League Roinn 3,Laois,1,8,Antrim,1,8,11,11,0.4943198,0.105990783,0.5056802,1438,1442
2/26/22,Allianz Football League Roinn 4,Tipperary,1,13,Sligo,1,9,16,12,0.574847917,0.068322981,0.425152083,1416,1363
2/27/22,Allianz Football League Roinn 1,Kildare,1,12,Dublin,0,12,15,12,0.171563954,0,0.828436046,1564,1837
2/27/22,Allianz Football League Roinn 1,Monaghan,1,12,Kerry,3,14,15,23,0.226433486,0.035714286,0.773566514,1598,1811
2/27/22,Allianz Football League Roinn 1,Mayo,0,15,Armagh,1,10,15,13,0.69136421,0.056603774,0.30863579,1780,1640
2/27/22,Allianz Football League Roinn 2,Clare,0,10,Derry,2,13,10,19,0.366044328,0.068493151,0.633955672,1510,1606
2/27/22,Allianz Football League Roinn 3,Louth,1,15,Westmeath,1,13,18,16,0.320485564,0.122807018,0.679514436,1396,1527
2/27/22,Allianz Football League Roinn 3,Longford,1,10,Fermanagh,3,11,13,20,0.567259881,0.068322981,0.432740119,1418,1371
2/27/22,Allianz Football League Roinn 4,London,1,6,Wexford,0,11,9,11,0.419377941,0.101694915,0.580622059,1272,1329
2/27/22,Allianz Football League Roinn 4,Cavan,0,19,Carlow,1,12,19,15,0.68380432,0.056603774,0.31619568,1516,1382
2/27/22,Allianz Football League Roinn 4,Waterford,1,13,Leitrim,2,17,16,23,0.356945423,0.068493151,0.643054577,1262,1365
3/5/22,Allianz Football League Roinn 3,Westmeath,0,10,Longford,0,14,10,14,0.655862302,0.106666667,0.344137698,1514,1402
3/5/22,Allianz Football League Roinn 3,Fermanagh,3,15,Laois,3,9,24,18,0.428560406,0.117647059,0.571439594,1388,1438
3/6/22,Allianz Football League Roinn 2,Galway,2,17,Offaly,3,10,23,19,0.735446549,0,0.264553451,1612,1434
3/6/22,Allianz Football League Roinn 4,Sligo,0,10,Cavan,1,13,10,16,0.27306769,0.035714286,0.72693231,1354,1524
3/6/22,Allianz Football League Roinn 4,Wexford,0,15,Tipperary,4,4,15,16,0.374703539,0.068493151,0.625296461,1337,1426
3/12/22,Allianz Football League Roinn 1,Armagh,1,12,Kildare,0,10,15,10,0.575577213,0.057377049,0.424422787,1634,1581
3/12/22,Allianz Football League Roinn 1,Kerry,1,12,Mayo,0,14,15,14,0.546864622,0.068322981,0.453135378,1818,1786
3/12/22,Allianz Football League Roinn 2,Down,0,14,Offaly,0,15,14,15,0.515247013,0.105990783,0.484752987,1439,1428
3/12/22,Allianz Football League Roinn 3,Antrim,1,19,Longford,0,12,22,12,0.535277852,0.068322981,0.464722148,1442,1417
3/12/22,Allianz Football League Roinn 3,Limerick,1,6,Westmeath,1,12,9,15,0.407493492,0.101694915,0.592506508,1434,1499
3/13/22,Allianz Football League Roinn 1,Donegal,0,10,Monaghan,1,12,10,15,0.622137593,0.057377049,0.377862407,1678,1591
3/13/22,Allianz Football League Roinn 1,Tyrone,0,8,Dublin,0,13,8,13,0.321300308,0.122807018,0.678699692,1690,1820
3/13/22,Allianz Football League Roinn 2,Roscommon,0,12,Derry,0,12,12,12,0.386104786,0.101694915,0.613895214,1537,1618
3/13/22,Allianz Football League Roinn 2,Meath,1,18,Cork,1,10,21,13,0.533426727,0.068322981,0.466573273,1536,1513
3/13/22,Allianz Football League Roinn 2,Galway,2,8,Clare,1,5,14,8,0.665854417,0.106666667,0.334145583,1618,1498
3/13/22,Allianz Football League Roinn 3,Wicklow,0,8,Laois,1,17,8,20,0.372413633,0.068493151,0.627586367,1332,1422
3/13/22,Allianz Football League Roinn 3,Fermanagh,0,14,Louth,2,12,14,18,0.491381052,0.105990783,0.508618948,1403,1409
3/13/22,Allianz Football League Roinn 4,Sligo,3,19,London,0,10,28,10,0.615969679,0.057377049,0.384030321,1346,1264
3/13/22,Allianz Football League Roinn 4,Carlow,1,10,Leitrim,2,14,13,20,0.500218725,0.105990783,0.499781275,1375,1375
3/13/22,Allianz Football League Roinn 4,Wexford,0,15,Waterford,0,14,15,14,0.610662977,0.057377049,0.389337023,1330,1252
3/13/22,Allianz Football League Roinn 4,Cavan,1,7,Tipperary,1,11,10,14,0.638912901,0.106666667,0.361087099,1531,1432
3/19/22,Allianz Football League Roinn 1,Tyrone,0,11,Mayo,0,9,11,9,0.36492133,0.068493151,0.63507867,1682,1778
3/19/22,Allianz Football League Roinn 3,Laois,0,14,Limerick,0,15,14,15,0.520196569,0.105990783,0.479803431,1437,1423
3/20/22,Allianz Football League Roinn 1,Armagh,0,13,Kerry,1,13,13,16,0.260130126,0.035714286,0.739869874,1644,1826
3/20/22,Allianz Football League Roinn 1,Kildare,0,24,Monaghan,1,12,24,15,0.448209257,0.117647059,0.551790743,1570,1606
3/20/22,Allianz Football League Roinn 1,Dublin,2,15,Donegal,2,11,21,17,0.721946062,0.056603774,0.278053938,1828,1662
3/20/22,Allianz Football League Roinn 2,Cork,1,16,Down,1,12,19,15,0.597372994,0.057377049,0.402627006,1499,1430
3/20/22,Allianz Football League Roinn 2,Derry,0,12,Galway,4,11,12,23,0.484263039,0.105990783,0.515736961,1616,1627
3/20/22,Allianz Football League Roinn 2,Offaly,0,14,Roscommon,2,18,14,24,0.357326957,0.068493151,0.642673043,1437,1539
3/20/22,Allianz Football League Roinn 2,Clare,0,9,Meath,0,10,9,10,0.412295453,0.101694915,0.587704547,1489,1551
3/20/22,Allianz Football League Roinn 3,Louth,1,12,Antrim,1,8,15,11,0.446519049,0.117647059,0.553480951,1421,1458
3/20/22,Allianz Football League Roinn 3,Westmeath,1,9,Fermanagh,0,12,12,12,0.663501416,0.106666667,0.336498584,1510,1392
3/20/22,Allianz Football League Roinn 3,Longford,2,13,Wicklow,0,20,19,20,0.617998997,0.057377049,0.382001003,1401,1317
3/20/22,Allianz Football League Roinn 4,London,2,11,Cavan,1,15,17,18,0.172983996,0,0.827016004,1245,1516
3/20/22,Allianz Football League Roinn 4,Waterford,1,11,Sligo,0,15,14,15,0.333360736,0.068493151,0.666639264,1245,1366
3/20/22,Allianz Football League Roinn 4,Leitrim,3,9,Wexford,1,11,18,14,0.575206685,0.057377049,0.424793315,1389,1337
3/20/22,Allianz Football League Roinn 4,Tipperary,2,16,Carlow,0,11,22,11,0.621266461,0.057377049,0.378733539,1447,1361
3/26/22,Allianz Football League Roinn 4,Carlow,0,14,Wexford,1,11,14,14,0.528112093,0.068322981,0.471887907,1347,1327
3/26/22,Allianz Football League Roinn 4,Cavan,3,21,Waterford,0,10,30,10,0.833305357,0,0.166694643,1519,1240
3/26/22,Allianz Football League Roinn 4,Tipperary,1,14,London,0,12,17,12,0.779155661,0.090909091,0.220844339,1461,1242
3/27/22,Allianz Football League Roinn 1,Monaghan,3,13,Dublin,1,18,22,21,0.19539398,0.0625,0.80460602,1588,1834
3/27/22,Allianz Football League Roinn 1,Donegal,1,14,Armagh,1,13,17,16,0.523808056,0.105990783,0.476191944,1656,1639
3/27/22,Allianz Football League Roinn 1,Kerry,2,11,Tyrone,1,15,17,18,0.688421645,0.056603774,0.311578355,1832,1694
3/27/22,Allianz Football League Roinn 1,Mayo,2,20,Kildare,0,18,26,18,0.735189953,0,0.264810047,1766,1589
3/27/22,Allianz Football League Roinn 2,Down,1,9,Clare,2,14,12,20,0.412549928,0.101694915,0.587450072,1421,1482
3/27/22,Allianz Football League Roinn 2,Roscommon,1,20,Galway,1,15,23,18,0.36861456,0.068493151,0.63138544,1552,1645
3/27/22,Allianz Football League Roinn 2,Offaly,1,20,Cork,1,21,23,24,0.382253491,0.101694915,0.617746509,1425,1508
3/27/22,Allianz Football League Roinn 2,Meath,2,11,Derry,1,16,17,19,0.442155067,0.117647059,0.557844933,1558,1598
3/27/22,Allianz Football League Roinn 3,Antrim,0,12,Westmeath,1,13,12,16,0.411260137,0.101694915,0.588739863,1445,1507
3/27/22,Allianz Football League Roinn 3,Limerick,1,16,Fermanagh,0,14,19,14,0.553474639,0.068322981,0.446525361,1432,1394
3/27/22,Allianz Football League Roinn 3,Laois,1,13,Longford,2,17,16,23,0.554186043,0.068322981,0.445813957,1428,1390
3/27/22,Allianz Football League Roinn 3,Wicklow,1,13,Louth,2,17,16,23,0.352577572,0.068493151,0.647422428,1328,1433
3/27/22,Allianz Football League Roinn 4,Sligo,2,16,Leitrim,2,10,22,16,0.460079391,0.117647059,0.539920609,1371,1399
4/2/22,Allianz Football League Roinn 3,Louth,1,14,Limerick,0,12,17,12,0.500909086,0.105990783,0.499090914,1443,1443
4/2/22,Allianz Football League Roinn 4,Cavan,2,10,Tipperary,0,15,16,15,0.588731269,0.057377049,0.411268731,1528,1466
4/3/22,Allianz Football League Roinn 1,Kerry,3,19,Mayo,0,13,28,13,0.565368684,0.068322981,0.434631316,1820,1774
4/3/22,Allianz Football League Roinn 1,Roscommon,1,20,Galway,0,22,23,22,0.411822187,0.101694915,0.588177813,1567,1629
4/16/22,Ulster GAA Football Senior Championship,Fermanagh,2,10,Tyrone,2,17,16,23,0.135246251,0,0.864753749,1383,1706
4/17/22,Connacht GAA Football Senior Championship,London,2,11,Leitrim,3,12,17,21,0.298300851,0.122807018,0.701699149,1236,1385
4/17/22,Connacht GAA Football Senior Championship,New_york,0,15,Sligo,1,16,15,19,0.59219686,0.057377049,0.40780314,1451,1386
4/23/22,Ulster GAA Football Senior Championship,Antrim,0,10,Cavan,1,20,10,23,0.360216039,0.068493151,0.639783961,1436,1535
4/24/22,Connacht GAA Football Senior Championship,Mayo,0,16,Galway,1,14,16,17,0.685407285,0.056603774,0.314592715,1755,1619
4/24/22,Leinster GAA Football Senior Championship,Louth,5,10,Carlow,0,10,25,10,0.652933883,0.106666667,0.347066117,1456,1346
4/24/22,Leinster GAA Football Senior Championship,Wexford,1,15,Offaly,1,12,18,15,0.372405667,0.068493151,0.627594333,1327,1418
4/24/22,Leinster GAA Football Senior Championship,Wicklow,5,15,Laois,4,12,30,24,0.367245552,0.068493151,0.632754448,1317,1412
4/24/22,Ulster GAA Football Senior Championship,Donegal,1,16,Armagh,0,12,19,12,0.54698706,0.068322981,0.45301294,1664,1631
4/30/22,Connacht GAA Football Senior Championship,Sligo,0,11,Roscommon,0,23,11,23,0.264399198,0.035714286,0.735600802,1400,1577
4/30/22,Leinster GAA Football Senior Championship,Westmeath,3,13,Longford,0,14,22,14,0.653961561,0.106666667,0.346038439,1517,1406
4/30/22,Leinster GAA Football Senior Championship,Wexford,0,4,Dublin,1,24,4,27,0.059413718,0,0.940586282,1341,1820
4/30/22,Munster GAA Football Senior Championship,Clare,1,19,Limerick,2,16,22,22,0.592143392,0.057377049,0.407856608,1495,1430
4/30/22,Munster GAA Football Senior Championship,Waterford,1,8,Tipperary,2,13,11,19,0.211514631,0.0625,0.788485369,1231,1459
4/30/22,Ulster GAA Football Senior Championship,Monaghan,0,23,Down,2,7,23,13,0.753142182,0,0.246857818,1602,1408
5/1/22,Leinster GAA Football Senior Championship,Meath,4,13,Wicklow,1,12,25,15,0.775158271,0.090909091,0.224841729,1550,1335
5/1/22,Leinster GAA Football Senior Championship,Kildare,2,22,Louth,0,12,28,12,0.651615503,0.106666667,0.348384497,1580,1472
5/1/22,Ulster GAA Football Senior Championship,Tyrone,0,10,Derry,1,18,10,21,0.643672097,0.106666667,0.356327903,1709,1607
5/7/22,Munster GAA Football Senior Championship,Cork,0,11,Kerry,0,23,11,23,0.133518547,0,0.866481453,1515,1839
5/8/22,Connacht GAA Football Senior Championship,Galway,4,20,Leitrim,0,9,32,9,0.798724773,0.090909091,0.201275227,1631,1392
5/8/22,Ulster GAA Football Senior Championship,Cavan,0,16,Donegal,2,16,16,22,0.325440887,0.068493151,0.674559113,1550,1677
5/14/22,Munster GAA Football Senior Championship,Tipperary,0,10,Limerick,2,10,10,16,0.548679418,0.068322981,0.451320582,1466,1432
5/15/22,Leinster GAA Football Senior Championship,Kildare,1,21,Westmeath,2,15,24,21,0.598170469,0.057377049,0.401829531,1597,1528
5/15/22,Leinster GAA Football Senior Championship,Dublin,1,27,Meath,1,14,30,17,0.822735106,0.090909091,0.177264894,1824,1557
5/15/22,Ulster GAA Football Senior Championship,Derry,3,12,Monaghan,0,17,21,17,0.528700912,0.068322981,0.471299088,1631,1611
5/21/22,Tailteann Cup,Wicklow,3,16,Waterford,1,10,25,13,0.643612488,0.106666667,0.356387512,1327,1224
5/22/22,Tailteann Cup,Wexford,2,13,Offaly,3,11,19,20,0.403467297,0.101694915,0.596532703,1337,1405
5/28/22,Leinster GAA Football Senior Championship,Dublin,5,17,Kildare,1,15,32,18,0.786169388,0.090909091,0.213830612,1831,1605
5/28/22,Munster GAA Football Senior Championship,Kerry,1,28,Limerick,0,8,31,8,0.908151719,0,0.091848281,1845,1447
5/28/22,Tailteann Cup,Cavan,0,24,Down,1,12,24,15,0.693551405,0.056603774,0.306448595,1541,1400
5/28/22,Tailteann Cup,Leitrim,2,14,Antrim,1,12,20,15,0.44037917,0.117647059,0.55962083,1379,1421
5/28/22,Tailteann Cup,Longford,0,12,Fermanagh,1,12,12,15,0.523417872,0.105990783,0.476582128,1396,1379
5/28/22,Tailteann Cup,Sligo,3,15,London,2,16,24,22,0.715399658,0.056603774,0.284600342,1389,1229
5/29/22,Connacht GAA Football Senior Championship,Galway,2,19,Roscommon,2,16,25,22,0.579254055,0.057377049,0.420745945,1643,1588
5/29/22,Ulster GAA Football Senior Championship,Derry,1,16,Donegal,1,14,19,17,0.436698008,0.117647059,0.563301992,1641,1686
5/29/22,Tailteann Cup,Laois,0,13,Westmeath,1,13,13,16,0.328395812,0.068493151,0.671604188,1395,1519
5/29/22,Tailteann Cup,Offaly,0,18,Wicklow,0,10,18,10,0.601104296,0.057377049,0.398895704,1412,1341
5/29/22,Tailteann Cup,Carlow,1,12,Tipperary,1,10,15,13,0.333456473,0.068493151,0.666543527,1331,1451
6/4/22,GAA Football All-Ireland Senior Championship,Cork,2,12,Louth,2,8,18,14,0.577232653,0.057377049,0.422767347,1509,1455
6/4/22,GAA Football All-Ireland Senior Championship,Mayo,1,13,Monaghan,0,12,16,12,0.695162438,0.056603774,0.304837562,1743,1600
6/4/22,GAA Football All-Ireland Senior Championship,Clare,1,11,Meath,1,9,14,12,0.419550605,0.101694915,0.580449395,1494,1550
6/4/22,Tailteann Cup,Offaly,3,17,New_york,0,11,26,11,0.481254694,0.105990783,0.518745306,1424,1437
6/5/22,GAA Football All-Ireland Senior Championship,Armagh,1,16,Tyrone,1,10,19,13,0.403594545,0.101694915,0.596405455,1618,1686
6/5/22,Tailteann Cup,Carlow,2,13,Westmeath,1,21,19,24,0.258736275,0.035714286,0.741263725,1343,1526
6/5/22,Tailteann Cup,Leitrim,2,16,Sligo,1,19,22,22,0.497841949,0.105990783,0.502158051,1393,1395
6/5/22,Tailteann Cup,Fermanagh,0,13,Cavan,2,16,13,22,0.283303816,0.122807018,0.716696184,1390,1552
6/11/22,GAA Football All-Ireland Senior Championship,Clare,2,15,Roscommon,1,17,21,20,0.394972452,0.101694915,0.605027548,1505,1579
6/11/22,GAA Football All-Ireland Senior Championship,Mayo,2,13,Kildare,0,14,19,14,0.708151422,0.056603774,0.291848578,1750,1596
6/12/22,GAA Football All-Ireland Senior Championship,Cork,2,18,Limerick,1,16,24,19,0.610484321,0.057377049,0.389515679,1519,1441
6/12/22,GAA Football All-Ireland Senior Championship,Armagh,3,17,Donegal,0,16,26,16,0.441265016,0.117647059,0.558734984,1634,1675
6/19/22,Tailteann Cup,Sligo,1,14,Cavan,0,20,17,20,0.277569334,0.122807018,0.722430666,1395,1561
6/19/22,Tailteann Cup,Westmeath,3,22,Offaly,2,16,31,22,0.6199666,0.057377049,0.3800334,1533,1448
6/25/22,GAA Football All-Ireland Senior Championship,Derry,5,13,Clare,2,8,28,14,0.687553496,0.056603774,0.312446504,1652,1515
6/25/22,GAA Football All-Ireland Senior Championship,Dublin,0,21,Cork,0,10,21,10,0.857502663,0,0.142497337,1841,1529
6/26/22,GAA Football All-Ireland Senior Championship,Galway,2,21,Armagh,3,18,27,27,0.49802093,0.105990783,0.50197907,1652,1653
6/26/22,GAA Football All-Ireland Senior Championship,Kerry,1,18,Mayo,0,13,21,13,0.630670659,0.106666667,0.369329341,1850,1757
7/9/22,GAA Football All-Ireland Senior Championship,Galway,2,8,Derry,1,6,14,9,0.480712491,0.105990783,0.519287509,1652,1666
7/9/22,Tailteann Cup,Cavan,1,13,Westmeath,2,14,16,20,0.531081569,0.068322981,0.468918431,1567,1545
7/10/22,GAA Football All-Ireland Senior Championship,Dublin,1,13,Kerry,1,14,16,17,0.477208648,0.105990783,0.522791352,1846,1862
7/24/22,GAA Football All-Ireland Senior Championship,Kerry,0,20,Galway,0,16,20,16,0.764625356,0,0.235374644,1870,1665
1/28/23,Allianz Football League Roinn 1,Monaghan,1,12,Armagh,1,14,15,17,0.413522073,0.101694915,0.586477927,1593,1653
1/28/23,Allianz Football League Roinn 1,Mayo,1,11,Galway,2,8,14,14,0.62146294,0.057377049,0.37853706,1746,1660
1/28/23,Allianz Football League Roinn 2,Derry,0,16,Limerick,0,4,16,4,0.781419462,0.090909091,0.218580538,1653,1431
1/28/23,Allianz Football League Roinn 2,Dublin,1,11,Kildare,0,13,14,13,0.807445664,0.090909091,0.192554336,1838,1589
1/28/23,Allianz Football League Roinn 3,Fermanagh,0,15,Longford,0,8,15,8,0.494747718,0.105990783,0.505252282,1381,1385
1/28/23,Allianz Football League Roinn 3,Tipperary,1,11,Down,2,11,14,17,0.569767578,0.068322981,0.430232422,1438,1389
1/28/23,Allianz Football League Roinn 4,Wexford,1,9,London,1,9,12,12,0.648460494,0.106666667,0.351539506,1330,1224
1/28/23,Allianz Football League Roinn 4,Carlow,2,10,Wicklow,2,10,16,16,0.51229748,0.105990783,0.48770252,1337,1328
1/29/23,Allianz Football League Roinn 1,Roscommon,3,11,Tyrone,1,12,20,15,0.358677986,0.068493151,0.641322014,1569,1670
1/29/23,Allianz Football League Roinn 1,Donegal,0,13,Kerry,1,9,13,12,0.220033562,0.0625,0.779966438,1655,1875
1/29/23,Allianz Football League Roinn 2,Cork,0,19,Meath,3,14,19,23,0.477521784,0.105990783,0.522478216,1523,1539
1/29/23,Allianz Football League Roinn 2,Clare,0,13,Louth,1,9,13,12,0.580121193,0.057377049,0.419878807,1502,1445
1/29/23,Allianz Football League Roinn 3,Antrim,0,12,Offaly,2,12,12,18,0.459657582,0.117647059,0.540342418,1407,1435
1/29/23,Allianz Football League Roinn 3,Westmeath,1,6,Cavan,0,12,9,12,0.504035454,0.105990783,0.495964546,1557,1554
1/29/23,Allianz Football League Roinn 4,Leitrim,3,18,Waterford,0,11,27,11,0.741627847,0,0.258372153,1393,1210
1/29/23,Allianz Football League Roinn 4,Sligo,0,11,Laois,2,11,11,17,0.501275384,0.105990783,0.498724616,1389,1388
2/4/23,Allianz Football League Roinn 3,Down,2,18,Antrim,2,17,24,23,0.509934512,0.105990783,0.490065488,1401,1394
2/4/23,Allianz Football League Roinn 4,Waterford,0,10,Carlow,1,11,10,14,0.310462902,0.122807018,0.689537098,1198,1337
2/5/23,Allianz Football League Roinn 1,Kerry,3,16,Monaghan,0,14,25,14,0.831297723,0,0.168702277,1862,1585
2/5/23,Allianz Football League Roinn 1,Galway,0,8,Roscommon,0,9,8,9,0.608873053,0.057377049,0.391126947,1662,1585
2/5/23,Allianz Football League Roinn 1,Tyrone,0,16,Donegal,0,8,16,8,0.478273446,0.105990783,0.521726554,1654,1669
2/5/23,Allianz Football League Roinn 1,Armagh,0,17,Mayo,0,17,17,17,0.383187673,0.101694915,0.616812327,1661,1744
2/5/23,Allianz Football League Roinn 2,Meath,4,8,Clare,0,16,20,16,0.559199276,0.068322981,0.440800724,1550,1509
2/5/23,Allianz Football League Roinn 2,Kildare,0,7,Cork,2,14,7,20,0.603383862,0.057377049,0.396616138,1585,1513
2/5/23,Allianz Football League Roinn 2,Louth,1,11,Derry,2,11,14,17,0.217195464,0.0625,0.782804536,1438,1661
